"Item.ID","Data_value","Units","Item","Year","Month_num","Month"
"CPIM.SAP0111",10.71,"Dollars","Mushrooms, 1kg",2011,10,"October"
"CPIM.SAP0111",10.44,"Dollars","Mushrooms, 1kg",2011,11,"November"
"CPIM.SAP0111",10.32,"Dollars","Mushrooms, 1kg",2011,12,"December"
"CPIM.SAP0111",10.9,"Dollars","Mushrooms, 1kg",2012,1,"January"
"CPIM.SAP0111",11.25,"Dollars","Mushrooms, 1kg",2012,2,"February"
"CPIM.SAP0111",11.11,"Dollars","Mushrooms, 1kg",2012,3,"March"
"CPIM.SAP0111",10.91,"Dollars","Mushrooms, 1kg",2012,4,"April"
"CPIM.SAP0111",11.11,"Dollars","Mushrooms, 1kg",2012,5,"May"
"CPIM.SAP0111",11.25,"Dollars","Mushrooms, 1kg",2012,6,"June"
"CPIM.SAP0111",11.53,"Dollars","Mushrooms, 1kg",2012,7,"July"
"CPIM.SAP0111",11.89,"Dollars","Mushrooms, 1kg",2012,8,"August"
"CPIM.SAP0111",11.89,"Dollars","Mushrooms, 1kg",2012,9,"September"
"CPIM.SAP0111",11.42,"Dollars","Mushrooms, 1kg",2012,10,"October"
"CPIM.SAP0111",11.22,"Dollars","Mushrooms, 1kg",2012,11,"November"
"CPIM.SAP0111",10.99,"Dollars","Mushrooms, 1kg",2012,12,"December"
"CPIM.SAP0111",10.93,"Dollars","Mushrooms, 1kg",2013,1,"January"
"CPIM.SAP0111",11.78,"Dollars","Mushrooms, 1kg",2013,2,"February"
"CPIM.SAP0111",11.21,"Dollars","Mushrooms, 1kg",2013,3,"March"
"CPIM.SAP0111",11.63,"Dollars","Mushrooms, 1kg",2013,4,"April"
"CPIM.SAP0111",11.4,"Dollars","Mushrooms, 1kg",2013,5,"May"
"CPIM.SAP0111",12.5,"Dollars","Mushrooms, 1kg",2013,6,"June"
"CPIM.SAP0111",12.47,"Dollars","Mushrooms, 1kg",2013,7,"July"
"CPIM.SAP0111",12.33,"Dollars","Mushrooms, 1kg",2013,8,"August"
"CPIM.SAP0111",12.27,"Dollars","Mushrooms, 1kg",2013,9,"September"
"CPIM.SAP0111",11.84,"Dollars","Mushrooms, 1kg",2013,10,"October"
"CPIM.SAP0111",11.58,"Dollars","Mushrooms, 1kg",2013,11,"November"
"CPIM.SAP0111",11.26,"Dollars","Mushrooms, 1kg",2013,12,"December"
"CPIM.SAP0111",11.91,"Dollars","Mushrooms, 1kg",2014,1,"January"
"CPIM.SAP0111",11.66,"Dollars","Mushrooms, 1kg",2014,2,"February"
"CPIM.SAP0111",11.63,"Dollars","Mushrooms, 1kg",2014,3,"March"
"CPIM.SAP0111",12.13,"Dollars","Mushrooms, 1kg",2014,4,"April"
"CPIM.SAP0111",12.07,"Dollars","Mushrooms, 1kg",2014,5,"May"
"CPIM.SAP0111",12.25,"Dollars","Mushrooms, 1kg",2014,6,"June"
"CPIM.SAP0111",11.99,"Dollars","Mushrooms, 1kg",2014,7,"July"
"CPIM.SAP0111",11.08,"Dollars","Mushrooms, 1kg",2014,8,"August"
"CPIM.SAP0111",11.35,"Dollars","Mushrooms, 1kg",2014,9,"September"
"CPIM.SAP0111",11.37,"Dollars","Mushrooms, 1kg",2014,10,"October"
"CPIM.SAP0111",11.84,"Dollars","Mushrooms, 1kg",2014,11,"November"
"CPIM.SAP0111",11.13,"Dollars","Mushrooms, 1kg",2014,12,"December"
"CPIM.SAP0111",11.36,"Dollars","Mushrooms, 1kg",2015,1,"January"
"CPIM.SAP0111",11.26,"Dollars","Mushrooms, 1kg",2015,2,"February"
"CPIM.SAP0111",11.42,"Dollars","Mushrooms, 1kg",2015,3,"March"
"CPIM.SAP0111",10.99,"Dollars","Mushrooms, 1kg",2015,4,"April"
"CPIM.SAP0111",11.53,"Dollars","Mushrooms, 1kg",2015,5,"May"
"CPIM.SAP0111",11.17,"Dollars","Mushrooms, 1kg",2015,6,"June"
"CPIM.SAP0111",10.95,"Dollars","Mushrooms, 1kg",2015,7,"July"
"CPIM.SAP0111",10.9,"Dollars","Mushrooms, 1kg",2015,8,"August"
"CPIM.SAP0111",10.2,"Dollars","Mushrooms, 1kg",2015,9,"September"
"CPIM.SAP0111",10.38,"Dollars","Mushrooms, 1kg",2015,10,"October"
"CPIM.SAP0111",10.59,"Dollars","Mushrooms, 1kg",2015,11,"November"
"CPIM.SAP0111",10.39,"Dollars","Mushrooms, 1kg",2015,12,"December"
"CPIM.SAP0111",10.99,"Dollars","Mushrooms, 1kg",2016,1,"January"
"CPIM.SAP0111",11.24,"Dollars","Mushrooms, 1kg",2016,2,"February"
"CPIM.SAP0111",11.34,"Dollars","Mushrooms, 1kg",2016,3,"March"
"CPIM.SAP0111",11.19,"Dollars","Mushrooms, 1kg",2016,4,"April"
"CPIM.SAP0111",11.79,"Dollars","Mushrooms, 1kg",2016,5,"May"
"CPIM.SAP0111",11.12,"Dollars","Mushrooms, 1kg",2016,6,"June"
"CPIM.SAP0111",11.11,"Dollars","Mushrooms, 1kg",2016,7,"July"
"CPIM.SAP0111",10.99,"Dollars","Mushrooms, 1kg",2016,8,"August"
"CPIM.SAP0111",11.46,"Dollars","Mushrooms, 1kg",2016,9,"September"
"CPIM.SAP0111",11.72,"Dollars","Mushrooms, 1kg",2016,10,"October"
"CPIM.SAP0111",11.01,"Dollars","Mushrooms, 1kg",2016,11,"November"
"CPIM.SAP0111",11.36,"Dollars","Mushrooms, 1kg",2016,12,"December"
"CPIM.SAP0111",11.52,"Dollars","Mushrooms, 1kg",2017,1,"January"
"CPIM.SAP0111",11.65,"Dollars","Mushrooms, 1kg",2017,2,"February"
"CPIM.SAP0111",11.6,"Dollars","Mushrooms, 1kg",2017,3,"March"
"CPIM.SAP0111",11.51,"Dollars","Mushrooms, 1kg",2017,4,"April"
"CPIM.SAP0111",11.81,"Dollars","Mushrooms, 1kg",2017,5,"May"
"CPIM.SAP0111",11.64,"Dollars","Mushrooms, 1kg",2017,6,"June"
"CPIM.SAP0111",11.71,"Dollars","Mushrooms, 1kg",2017,7,"July"
"CPIM.SAP0111",11.51,"Dollars","Mushrooms, 1kg",2017,8,"August"
"CPIM.SAP0111",11.53,"Dollars","Mushrooms, 1kg",2017,9,"September"
"CPIM.SAP0111",11.5,"Dollars","Mushrooms, 1kg",2017,10,"October"
"CPIM.SAP0111",11.4,"Dollars","Mushrooms, 1kg",2017,11,"November"
"CPIM.SAP0111",11.22,"Dollars","Mushrooms, 1kg",2017,12,"December"
"CPIM.SAP0111",11.81,"Dollars","Mushrooms, 1kg",2018,1,"January"
"CPIM.SAP0111",11.48,"Dollars","Mushrooms, 1kg",2018,2,"February"
"CPIM.SAP0111",11.3,"Dollars","Mushrooms, 1kg",2018,3,"March"
"CPIM.SAP0111",12.34,"Dollars","Mushrooms, 1kg",2018,4,"April"
"CPIM.SAP0111",11.87,"Dollars","Mushrooms, 1kg",2018,5,"May"
"CPIM.SAP0111",12.12,"Dollars","Mushrooms, 1kg",2018,6,"June"
"CPIM.SAP0111",11.94,"Dollars","Mushrooms, 1kg",2018,7,"July"
"CPIM.SAP0111",11.93,"Dollars","Mushrooms, 1kg",2018,8,"August"
"CPIM.SAP0111",11.95,"Dollars","Mushrooms, 1kg",2018,9,"September"
"CPIM.SAP0111",12.07,"Dollars","Mushrooms, 1kg",2018,10,"October"
"CPIM.SAP0111",12.01,"Dollars","Mushrooms, 1kg",2018,11,"November"
"CPIM.SAP0111",12.17,"Dollars","Mushrooms, 1kg",2018,12,"December"
"CPIM.SAP0111",12.11,"Dollars","Mushrooms, 1kg",2019,1,"January"
"CPIM.SAP0111",12.15,"Dollars","Mushrooms, 1kg",2019,2,"February"
"CPIM.SAP0111",12.19,"Dollars","Mushrooms, 1kg",2019,3,"March"
"CPIM.SAP0111",12.54,"Dollars","Mushrooms, 1kg",2019,4,"April"
"CPIM.SAP0111",12.39,"Dollars","Mushrooms, 1kg",2019,5,"May"
"CPIM.SAP0111",12.48,"Dollars","Mushrooms, 1kg",2019,6,"June"
"CPIM.SAP0111",12.33,"Dollars","Mushrooms, 1kg",2019,7,"July"
"CPIM.SAP0112",1.11,"Dollars","Potatoes, 1kg",2006,6,"June"
"CPIM.SAP0112",1.05,"Dollars","Potatoes, 1kg",2006,7,"July"
"CPIM.SAP0112",1.11,"Dollars","Potatoes, 1kg",2006,8,"August"
"CPIM.SAP0112",1.12,"Dollars","Potatoes, 1kg",2006,9,"September"
"CPIM.SAP0112",1.1,"Dollars","Potatoes, 1kg",2006,10,"October"
"CPIM.SAP0112",1.4,"Dollars","Potatoes, 1kg",2006,11,"November"
"CPIM.SAP0112",1.45,"Dollars","Potatoes, 1kg",2006,12,"December"
"CPIM.SAP0112",1.44,"Dollars","Potatoes, 1kg",2007,1,"January"
"CPIM.SAP0112",1.39,"Dollars","Potatoes, 1kg",2007,2,"February"
"CPIM.SAP0112",1.28,"Dollars","Potatoes, 1kg",2007,3,"March"
"CPIM.SAP0112",1.2,"Dollars","Potatoes, 1kg",2007,4,"April"
"CPIM.SAP0112",1.26,"Dollars","Potatoes, 1kg",2007,5,"May"
"CPIM.SAP0112",1.22,"Dollars","Potatoes, 1kg",2007,6,"June"
"CPIM.SAP0112",1.17,"Dollars","Potatoes, 1kg",2007,7,"July"
"CPIM.SAP0112",1.21,"Dollars","Potatoes, 1kg",2007,8,"August"
"CPIM.SAP0112",1.25,"Dollars","Potatoes, 1kg",2007,9,"September"
"CPIM.SAP0112",1.26,"Dollars","Potatoes, 1kg",2007,10,"October"
"CPIM.SAP0112",1.4,"Dollars","Potatoes, 1kg",2007,11,"November"
"CPIM.SAP0112",1.51,"Dollars","Potatoes, 1kg",2007,12,"December"
"CPIM.SAP0112",1.49,"Dollars","Potatoes, 1kg",2008,1,"January"
"CPIM.SAP0112",1.49,"Dollars","Potatoes, 1kg",2008,2,"February"
"CPIM.SAP0112",1.53,"Dollars","Potatoes, 1kg",2008,3,"March"
"CPIM.SAP0112",1.54,"Dollars","Potatoes, 1kg",2008,4,"April"
"CPIM.SAP0112",1.57,"Dollars","Potatoes, 1kg",2008,5,"May"
"CPIM.SAP0112",1.54,"Dollars","Potatoes, 1kg",2008,6,"June"
"CPIM.SAP0112",1.55,"Dollars","Potatoes, 1kg",2008,7,"July"
"CPIM.SAP0112",1.55,"Dollars","Potatoes, 1kg",2008,8,"August"
"CPIM.SAP0112",1.48,"Dollars","Potatoes, 1kg",2008,9,"September"
"CPIM.SAP0112",1.79,"Dollars","Potatoes, 1kg",2008,10,"October"
"CPIM.SAP0112",2.02,"Dollars","Potatoes, 1kg",2008,11,"November"
"CPIM.SAP0112",1.96,"Dollars","Potatoes, 1kg",2008,12,"December"
"CPIM.SAP0112",1.81,"Dollars","Potatoes, 1kg",2009,1,"January"
"CPIM.SAP0112",1.77,"Dollars","Potatoes, 1kg",2009,2,"February"
"CPIM.SAP0112",1.61,"Dollars","Potatoes, 1kg",2009,3,"March"
"CPIM.SAP0112",1.54,"Dollars","Potatoes, 1kg",2009,4,"April"
"CPIM.SAP0112",1.45,"Dollars","Potatoes, 1kg",2009,5,"May"
"CPIM.SAP0112",1.43,"Dollars","Potatoes, 1kg",2009,6,"June"
"CPIM.SAP0112",1.4,"Dollars","Potatoes, 1kg",2009,7,"July"
"CPIM.SAP0112",1.33,"Dollars","Potatoes, 1kg",2009,8,"August"
"CPIM.SAP0112",1.24,"Dollars","Potatoes, 1kg",2009,9,"September"
"CPIM.SAP0112",1.26,"Dollars","Potatoes, 1kg",2009,10,"October"
"CPIM.SAP0112",1.37,"Dollars","Potatoes, 1kg",2009,11,"November"
"CPIM.SAP0112",1.67,"Dollars","Potatoes, 1kg",2009,12,"December"
"CPIM.SAP0112",1.6,"Dollars","Potatoes, 1kg",2010,1,"January"
"CPIM.SAP0112",1.42,"Dollars","Potatoes, 1kg",2010,2,"February"
"CPIM.SAP0112",1.44,"Dollars","Potatoes, 1kg",2010,3,"March"
"CPIM.SAP0112",1.37,"Dollars","Potatoes, 1kg",2010,4,"April"
"CPIM.SAP0112",1.34,"Dollars","Potatoes, 1kg",2010,5,"May"
"CPIM.SAP0112",1.34,"Dollars","Potatoes, 1kg",2010,6,"June"
"CPIM.SAP0112",1.43,"Dollars","Potatoes, 1kg",2010,7,"July"
"CPIM.SAP0112",1.33,"Dollars","Potatoes, 1kg",2010,8,"August"
"CPIM.SAP0112",1.34,"Dollars","Potatoes, 1kg",2010,9,"September"
"CPIM.SAP0112",1.56,"Dollars","Potatoes, 1kg",2010,10,"October"
"CPIM.SAP0112",1.81,"Dollars","Potatoes, 1kg",2010,11,"November"
"CPIM.SAP0112",1.94,"Dollars","Potatoes, 1kg",2010,12,"December"
"CPIM.SAP0112",2.16,"Dollars","Potatoes, 1kg",2011,1,"January"
"CPIM.SAP0112",2.09,"Dollars","Potatoes, 1kg",2011,2,"February"
"CPIM.SAP0112",1.86,"Dollars","Potatoes, 1kg",2011,3,"March"
"CPIM.SAP0112",1.79,"Dollars","Potatoes, 1kg",2011,4,"April"
"CPIM.SAP0112",1.72,"Dollars","Potatoes, 1kg",2011,5,"May"
"CPIM.SAP0112",1.64,"Dollars","Potatoes, 1kg",2011,6,"June"
"CPIM.SAP0112",1.58,"Dollars","Potatoes, 1kg",2011,7,"July"
"CPIM.SAP0112",1.58,"Dollars","Potatoes, 1kg",2011,8,"August"
"CPIM.SAP0112",1.52,"Dollars","Potatoes, 1kg",2011,9,"September"
"CPIM.SAP0112",1.65,"Dollars","Potatoes, 1kg",2011,10,"October"
"CPIM.SAP0112",1.58,"Dollars","Potatoes, 1kg",2011,11,"November"
"CPIM.SAP0112",1.81,"Dollars","Potatoes, 1kg",2011,12,"December"
"CPIM.SAP0112",1.8,"Dollars","Potatoes, 1kg",2012,1,"January"
"CPIM.SAP0112",1.67,"Dollars","Potatoes, 1kg",2012,2,"February"
"CPIM.SAP0112",1.58,"Dollars","Potatoes, 1kg",2012,3,"March"
"CPIM.SAP0112",1.53,"Dollars","Potatoes, 1kg",2012,4,"April"
"CPIM.SAP0112",1.5,"Dollars","Potatoes, 1kg",2012,5,"May"
"CPIM.SAP0112",1.45,"Dollars","Potatoes, 1kg",2012,6,"June"
"CPIM.SAP0112",1.44,"Dollars","Potatoes, 1kg",2012,7,"July"
"CPIM.SAP0112",1.41,"Dollars","Potatoes, 1kg",2012,8,"August"
"CPIM.SAP0112",1.33,"Dollars","Potatoes, 1kg",2012,9,"September"
"CPIM.SAP0112",1.48,"Dollars","Potatoes, 1kg",2012,10,"October"
"CPIM.SAP0112",1.6,"Dollars","Potatoes, 1kg",2012,11,"November"
"CPIM.SAP0112",1.81,"Dollars","Potatoes, 1kg",2012,12,"December"
"CPIM.SAP0112",1.8,"Dollars","Potatoes, 1kg",2013,1,"January"
"CPIM.SAP0112",1.72,"Dollars","Potatoes, 1kg",2013,2,"February"
"CPIM.SAP0112",1.71,"Dollars","Potatoes, 1kg",2013,3,"March"
"CPIM.SAP0112",1.72,"Dollars","Potatoes, 1kg",2013,4,"April"
"CPIM.SAP0112",1.63,"Dollars","Potatoes, 1kg",2013,5,"May"
"CPIM.SAP0112",1.62,"Dollars","Potatoes, 1kg",2013,6,"June"
"CPIM.SAP0112",1.58,"Dollars","Potatoes, 1kg",2013,7,"July"
"CPIM.SAP0112",1.59,"Dollars","Potatoes, 1kg",2013,8,"August"
"CPIM.SAP0112",1.56,"Dollars","Potatoes, 1kg",2013,9,"September"
"CPIM.SAP0112",1.66,"Dollars","Potatoes, 1kg",2013,10,"October"
"CPIM.SAP0112",1.74,"Dollars","Potatoes, 1kg",2013,11,"November"
"CPIM.SAP0112",1.91,"Dollars","Potatoes, 1kg",2013,12,"December"
"CPIM.SAP0112",1.87,"Dollars","Potatoes, 1kg",2014,1,"January"
"CPIM.SAP0112",1.79,"Dollars","Potatoes, 1kg",2014,2,"February"
"CPIM.SAP0112",1.73,"Dollars","Potatoes, 1kg",2014,3,"March"
"CPIM.SAP0112",1.72,"Dollars","Potatoes, 1kg",2014,4,"April"
"CPIM.SAP0112",1.68,"Dollars","Potatoes, 1kg",2014,5,"May"
"CPIM.SAP0112",1.64,"Dollars","Potatoes, 1kg",2014,6,"June"
"CPIM.SAP0112",1.62,"Dollars","Potatoes, 1kg",2014,7,"July"
"CPIM.SAP0112",1.56,"Dollars","Potatoes, 1kg",2014,8,"August"
"CPIM.SAP0112",1.6,"Dollars","Potatoes, 1kg",2014,9,"September"
"CPIM.SAP0112",1.63,"Dollars","Potatoes, 1kg",2014,10,"October"
"CPIM.SAP0112",1.91,"Dollars","Potatoes, 1kg",2014,11,"November"
"CPIM.SAP0112",2.16,"Dollars","Potatoes, 1kg",2014,12,"December"
"CPIM.SAP0112",2.18,"Dollars","Potatoes, 1kg",2015,1,"January"
"CPIM.SAP0112",2.12,"Dollars","Potatoes, 1kg",2015,2,"February"
"CPIM.SAP0112",1.96,"Dollars","Potatoes, 1kg",2015,3,"March"
"CPIM.SAP0112",1.93,"Dollars","Potatoes, 1kg",2015,4,"April"
"CPIM.SAP0112",1.77,"Dollars","Potatoes, 1kg",2015,5,"May"
"CPIM.SAP0112",1.72,"Dollars","Potatoes, 1kg",2015,6,"June"
"CPIM.SAP0112",1.7,"Dollars","Potatoes, 1kg",2015,7,"July"
"CPIM.SAP0112",1.75,"Dollars","Potatoes, 1kg",2015,8,"August"
"CPIM.SAP0112",1.84,"Dollars","Potatoes, 1kg",2015,9,"September"
"CPIM.SAP0112",1.99,"Dollars","Potatoes, 1kg",2015,10,"October"
"CPIM.SAP0112",2.11,"Dollars","Potatoes, 1kg",2015,11,"November"
"CPIM.SAP0112",2.08,"Dollars","Potatoes, 1kg",2015,12,"December"
"CPIM.SAP0112",2.09,"Dollars","Potatoes, 1kg",2016,1,"January"
"CPIM.SAP0112",2.05,"Dollars","Potatoes, 1kg",2016,2,"February"
"CPIM.SAP0112",1.92,"Dollars","Potatoes, 1kg",2016,3,"March"
"CPIM.SAP0112",1.83,"Dollars","Potatoes, 1kg",2016,4,"April"
"CPIM.SAP0112",1.69,"Dollars","Potatoes, 1kg",2016,5,"May"
"CPIM.SAP0112",1.72,"Dollars","Potatoes, 1kg",2016,6,"June"
"CPIM.SAP0112",1.67,"Dollars","Potatoes, 1kg",2016,7,"July"
"CPIM.SAP0112",1.63,"Dollars","Potatoes, 1kg",2016,8,"August"
"CPIM.SAP0112",1.69,"Dollars","Potatoes, 1kg",2016,9,"September"
"CPIM.SAP0112",1.77,"Dollars","Potatoes, 1kg",2016,10,"October"
"CPIM.SAP0112",1.81,"Dollars","Potatoes, 1kg",2016,11,"November"
"CPIM.SAP0112",2.05,"Dollars","Potatoes, 1kg",2016,12,"December"
"CPIM.SAP0112",2.25,"Dollars","Potatoes, 1kg",2017,1,"January"
"CPIM.SAP0112",2.07,"Dollars","Potatoes, 1kg",2017,2,"February"
"CPIM.SAP0112",1.96,"Dollars","Potatoes, 1kg",2017,3,"March"
"CPIM.SAP0112",1.86,"Dollars","Potatoes, 1kg",2017,4,"April"
"CPIM.SAP0112",2.03,"Dollars","Potatoes, 1kg",2017,5,"May"
"CPIM.SAP0112",1.96,"Dollars","Potatoes, 1kg",2017,6,"June"
"CPIM.SAP0112",1.94,"Dollars","Potatoes, 1kg",2017,7,"July"
"CPIM.SAP0112",2.12,"Dollars","Potatoes, 1kg",2017,8,"August"
"CPIM.SAP0112",2.13,"Dollars","Potatoes, 1kg",2017,9,"September"
"CPIM.SAP0112",2.02,"Dollars","Potatoes, 1kg",2017,10,"October"
"CPIM.SAP0112",2.16,"Dollars","Potatoes, 1kg",2017,11,"November"
"CPIM.SAP0112",2.41,"Dollars","Potatoes, 1kg",2017,12,"December"
"CPIM.SAP0112",2.2,"Dollars","Potatoes, 1kg",2018,1,"January"
"CPIM.SAP0112",2.08,"Dollars","Potatoes, 1kg",2018,2,"February"
"CPIM.SAP0112",1.99,"Dollars","Potatoes, 1kg",2018,3,"March"
"CPIM.SAP0112",1.87,"Dollars","Potatoes, 1kg",2018,4,"April"
"CPIM.SAP0112",1.85,"Dollars","Potatoes, 1kg",2018,5,"May"
"CPIM.SAP0112",1.8,"Dollars","Potatoes, 1kg",2018,6,"June"
"CPIM.SAP0112",1.78,"Dollars","Potatoes, 1kg",2018,7,"July"
"CPIM.SAP0112",1.79,"Dollars","Potatoes, 1kg",2018,8,"August"
"CPIM.SAP0112",1.81,"Dollars","Potatoes, 1kg",2018,9,"September"
"CPIM.SAP0112",1.78,"Dollars","Potatoes, 1kg",2018,10,"October"
"CPIM.SAP0112",1.89,"Dollars","Potatoes, 1kg",2018,11,"November"
"CPIM.SAP0112",2.21,"Dollars","Potatoes, 1kg",2018,12,"December"
"CPIM.SAP0112",2.09,"Dollars","Potatoes, 1kg",2019,1,"January"
"CPIM.SAP0112",1.95,"Dollars","Potatoes, 1kg",2019,2,"February"
"CPIM.SAP0112",1.85,"Dollars","Potatoes, 1kg",2019,3,"March"
"CPIM.SAP0112",1.82,"Dollars","Potatoes, 1kg",2019,4,"April"
"CPIM.SAP0112",1.77,"Dollars","Potatoes, 1kg",2019,5,"May"
"CPIM.SAP0112",1.77,"Dollars","Potatoes, 1kg",2019,6,"June"
"CPIM.SAP0112",1.65,"Dollars","Potatoes, 1kg",2019,7,"July"
"CPIM.SAP0113",1.9,"Dollars","Peas - frozen (supermarket only), 1kg",2006,6,"June"
"CPIM.SAP0113",2.01,"Dollars","Peas - frozen (supermarket only), 1kg",2006,7,"July"
"CPIM.SAP0113",2.05,"Dollars","Peas - frozen (supermarket only), 1kg",2006,8,"August"
"CPIM.SAP0113",2.02,"Dollars","Peas - frozen (supermarket only), 1kg",2006,9,"September"
"CPIM.SAP0113",2.02,"Dollars","Peas - frozen (supermarket only), 1kg",2006,10,"October"
"CPIM.SAP0113",2.02,"Dollars","Peas - frozen (supermarket only), 1kg",2006,11,"November"
"CPIM.SAP0113",2.03,"Dollars","Peas - frozen (supermarket only), 1kg",2006,12,"December"
"CPIM.SAP0113",1.93,"Dollars","Peas - frozen (supermarket only), 1kg",2007,1,"January"
"CPIM.SAP0113",1.98,"Dollars","Peas - frozen (supermarket only), 1kg",2007,2,"February"
"CPIM.SAP0113",2.03,"Dollars","Peas - frozen (supermarket only), 1kg",2007,3,"March"
"CPIM.SAP0113",1.98,"Dollars","Peas - frozen (supermarket only), 1kg",2007,4,"April"
"CPIM.SAP0113",2.01,"Dollars","Peas - frozen (supermarket only), 1kg",2007,5,"May"
"CPIM.SAP0113",1.95,"Dollars","Peas - frozen (supermarket only), 1kg",2007,6,"June"
"CPIM.SAP0113",1.97,"Dollars","Peas - frozen (supermarket only), 1kg",2007,7,"July"
"CPIM.SAP0113",2.05,"Dollars","Peas - frozen (supermarket only), 1kg",2007,8,"August"
"CPIM.SAP0113",2.02,"Dollars","Peas - frozen (supermarket only), 1kg",2007,9,"September"
"CPIM.SAP0113",2.16,"Dollars","Peas - frozen (supermarket only), 1kg",2007,10,"October"
"CPIM.SAP0113",2.17,"Dollars","Peas - frozen (supermarket only), 1kg",2007,11,"November"
"CPIM.SAP0113",2.24,"Dollars","Peas - frozen (supermarket only), 1kg",2007,12,"December"
"CPIM.SAP0113",2.32,"Dollars","Peas - frozen (supermarket only), 1kg",2008,1,"January"
"CPIM.SAP0113",2.35,"Dollars","Peas - frozen (supermarket only), 1kg",2008,2,"February"
"CPIM.SAP0113",2.14,"Dollars","Peas - frozen (supermarket only), 1kg",2008,3,"March"
"CPIM.SAP0113",2.13,"Dollars","Peas - frozen (supermarket only), 1kg",2008,4,"April"
"CPIM.SAP0113",2.42,"Dollars","Peas - frozen (supermarket only), 1kg",2008,5,"May"
"CPIM.SAP0113",2.44,"Dollars","Peas - frozen (supermarket only), 1kg",2008,6,"June"
"CPIM.SAP0113",2.5,"Dollars","Peas - frozen (supermarket only), 1kg",2008,7,"July"
"CPIM.SAP0113",2.54,"Dollars","Peas - frozen (supermarket only), 1kg",2008,8,"August"
"CPIM.SAP0113",2.35,"Dollars","Peas - frozen (supermarket only), 1kg",2008,9,"September"
"CPIM.SAP0113",2.58,"Dollars","Peas - frozen (supermarket only), 1kg",2008,10,"October"
"CPIM.SAP0113",2.92,"Dollars","Peas - frozen (supermarket only), 1kg",2008,11,"November"
"CPIM.SAP0113",2.81,"Dollars","Peas - frozen (supermarket only), 1kg",2008,12,"December"
"CPIM.SAP0113",2.89,"Dollars","Peas - frozen (supermarket only), 1kg",2009,1,"January"
"CPIM.SAP0113",2.64,"Dollars","Peas - frozen (supermarket only), 1kg",2009,2,"February"
"CPIM.SAP0113",2.87,"Dollars","Peas - frozen (supermarket only), 1kg",2009,3,"March"
"CPIM.SAP0113",2.86,"Dollars","Peas - frozen (supermarket only), 1kg",2009,4,"April"
"CPIM.SAP0113",2.74,"Dollars","Peas - frozen (supermarket only), 1kg",2009,5,"May"
"CPIM.SAP0113",2.77,"Dollars","Peas - frozen (supermarket only), 1kg",2009,6,"June"
"CPIM.SAP0113",2.82,"Dollars","Peas - frozen (supermarket only), 1kg",2009,7,"July"
"CPIM.SAP0113",2.9,"Dollars","Peas - frozen (supermarket only), 1kg",2009,8,"August"
"CPIM.SAP0113",2.83,"Dollars","Peas - frozen (supermarket only), 1kg",2009,9,"September"
"CPIM.SAP0113",2.87,"Dollars","Peas - frozen (supermarket only), 1kg",2009,10,"October"
"CPIM.SAP0113",2.68,"Dollars","Peas - frozen (supermarket only), 1kg",2009,11,"November"
"CPIM.SAP0113",2.92,"Dollars","Peas - frozen (supermarket only), 1kg",2009,12,"December"
"CPIM.SAP0113",2.9,"Dollars","Peas - frozen (supermarket only), 1kg",2010,1,"January"
"CPIM.SAP0113",2.87,"Dollars","Peas - frozen (supermarket only), 1kg",2010,2,"February"
"CPIM.SAP0113",2.7,"Dollars","Peas - frozen (supermarket only), 1kg",2010,3,"March"
"CPIM.SAP0113",2.58,"Dollars","Peas - frozen (supermarket only), 1kg",2010,4,"April"
"CPIM.SAP0113",2.65,"Dollars","Peas - frozen (supermarket only), 1kg",2010,5,"May"
"CPIM.SAP0113",2.55,"Dollars","Peas - frozen (supermarket only), 1kg",2010,6,"June"
"CPIM.SAP0113",2.56,"Dollars","Peas - frozen (supermarket only), 1kg",2010,7,"July"
"CPIM.SAP0113",2.66,"Dollars","Peas - frozen (supermarket only), 1kg",2010,8,"August"
"CPIM.SAP0113",2.52,"Dollars","Peas - frozen (supermarket only), 1kg",2010,9,"September"
"CPIM.SAP0113",2.93,"Dollars","Peas - frozen (supermarket only), 1kg",2010,10,"October"
"CPIM.SAP0113",2.86,"Dollars","Peas - frozen (supermarket only), 1kg",2010,11,"November"
"CPIM.SAP0113",2.71,"Dollars","Peas - frozen (supermarket only), 1kg",2010,12,"December"
"CPIM.SAP0113",2.78,"Dollars","Peas - frozen (supermarket only), 1kg",2011,1,"January"
"CPIM.SAP0113",2.99,"Dollars","Peas - frozen (supermarket only), 1kg",2011,2,"February"
"CPIM.SAP0113",2.93,"Dollars","Peas - frozen (supermarket only), 1kg",2011,3,"March"
"CPIM.SAP0113",2.76,"Dollars","Peas - frozen (supermarket only), 1kg",2011,4,"April"
"CPIM.SAP0113",2.8,"Dollars","Peas - frozen (supermarket only), 1kg",2011,5,"May"
"CPIM.SAP0113",2.97,"Dollars","Peas - frozen (supermarket only), 1kg",2011,6,"June"
"CPIM.SAP0113",2.87,"Dollars","Peas - frozen (supermarket only), 1kg",2011,7,"July"
"CPIM.SAP0113",2.91,"Dollars","Peas - frozen (supermarket only), 1kg",2011,8,"August"
"CPIM.SAP0113",2.96,"Dollars","Peas - frozen (supermarket only), 1kg",2011,9,"September"
"CPIM.SAP0113",3.01,"Dollars","Peas - frozen (supermarket only), 1kg",2011,10,"October"
